id,city,district,road,community,price,rentalMethod,houseType,roomType,areaSize,decorateType,ori,floorInfo,hasRefrigerator,hasWashingMachine,hasBalcony,hasCook,hasAirConditioner,hasWaterHeater,hasBed,hasWardrobe,hasSofa,hasWifi,traffic,bedroomNum,bathroomNum,hallsNum
"1401","武汉","汉阳","王家湾","汉沙社区","500","合租","普通住宅","4室1厅2卫","25","精装修","朝南","中层(共8层)","1","1","1","1","1","1","1","1","1","1","3/4号线","4","2","1"
"1402","武汉","武昌","丁字桥","时代花园西区","2800","整租","普通住宅","2室1厅1卫","72","精装修","朝南","低层(共34层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","1"
"1403","武汉","黄陂","盘龙城","歌林花园","480","合租","普通住宅","4室1厅2卫","18","精装修","朝南","高层(共23层)","1","1","1","1","1","1","1","1","1","1","2/7号线","4","2","1"
"1404","武汉","汉阳","四新","观澜国际","2200","整租","普通住宅","3室2厅1卫","94","精装修","南北","低层(共34层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","2"
"1405","武汉","江夏","流芳","佛祖岭(G区)","2800","整租","普通住宅","3室2厅2卫","101","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","0",\N,"3","2","2"
"1406","武汉","江汉","前进/江汉","世纪江尚","750","合租","普通住宅","3室1厅2卫","23","精装修","朝南","低层(共58层)","1","1","1","1","1","1","1","1","1","1","2/6号线","3","2","1"
"1407","武汉","江汉","西北湖","新华豪庭","2600","整租","普通住宅","2室1厅1卫","83.5","精装修","南北","中层(共9层)","1","1","1","1","1","1","1","1","1","1","3/6/7号线","2","1","1"
"1408","武汉","黄陂","武湖","汉北玺园","1500","整租","普通住宅","3室2厅1卫","95.4","精装修","南北","中层(共24层)","1","1","1","1","1","1","1","1","1","1","阳逻号线","3","1","2"
"1409","武汉","黄陂","盘龙城","珩生领袖城","550","合租","普通住宅","4室1厅2卫","18","精装修","朝南","低层(共16层)","1","1","1","1","1","1","1","1","1","1","2/7号线","4","2","1"
"1410","武汉","黄陂","盘龙城","名流公寓","1300","整租","公寓","1室1厅1卫","56","精装修","朝南","高层(共28层)","0","0","0","0","0","0","0","0","0","0",\N,"1","1","1"
"1411","武汉","武昌","徐家棚","绿地海珀御观","8500","整租","普通住宅","3室2厅3卫","199.6","豪华装修","朝南","中层(共43层)","1","1","1","1","1","1","1","1","1","1","5/7号线","3","3","2"
"1412","武汉","汉阳","七里庙","绿色晴川","700","合租","普通住宅","4室1厅2卫","15","简单装修","朝南","低层(共9层)","1","1","1","1","1","1","1","1","1","1","4号线","4","2","1"
"1413","武汉","武昌","徐东","金沙泊岸","700","合租","普通住宅","4室1厅2卫","20","精装修","朝南","中层(共34层)","1","1","1","1","1","1","1","1","1","1","4号线","4","2","1"
"1414","武汉","江汉","新华路","同成广场","850","合租","普通住宅","4室1厅2卫","25","精装修","朝南","高层(共33层)","1","1","0","1","0","1","0","0","0","0","2/7号线","4","2","1"
"1415","武汉","汉阳","四新","观澜国际","3000","整租","普通住宅","3室2厅1卫","95","精装修","朝南","中层(共34层)","0","0","0","0","0","0","0","0","0","0",\N,"3","1","2"
"1416","武汉","汉阳","钟家村","远洋归元MAX","1900","整租","普通住宅","1室0厅1卫","39","精装修","朝南","中层(共44层)","1","1","1","1","1","1","1","1","1","1","4/6号线","1","1","0"
"1417","武汉","江汉","万松园","万松小区北区","600","合租","普通住宅","3室1厅2卫","25","精装修","朝南","低层(共9层)","1","1","1","1","1","1","1","1","1","1","2/7号线","3","2","1"
"1418","武汉","江汉","唐家墩","武汉市政宿舍(发展大道)","650","合租","普通住宅","4室1厅1卫","25","精装修","南北","高层(共6层)","1","1","0","1","1","1","1","1","0","0","6/8号线","4","1","1"
"1419","武汉","武昌","积玉桥","尚隆地球村","1000","合租","普通住宅","2室2厅2卫","30","精装修","朝南","中层(共12层)","1","1","1","1","1","1","0","1","1","1","2/5/7号线","2","2","2"
"1420","武汉","江汉","唐家墩","香港路浅水湾","1300","合租","普通住宅","4室1厅2卫","30","精装修","朝南","低层(共20层)","1","1","1","1","1","1","1","1","1","1","3/6/7号线","4","2","1"
"1421","武汉","江夏","金融港","万科魅力之城(北区)","2200","整租","普通住宅","2室2厅1卫","67.5","精装修","朝南","中层(共11层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","2"
"1422","武汉","江岸","后湖","绿地汉口中心","790","合租","普通住宅","3室1厅1卫","20","精装修","朝南","中层(共26层)","1","1","1","1","1","1","1","1","1","1","3/8号线","3","1","1"
"1423","武汉","江汉","汉口火车站","福星华府三期峯境","1360","合租","普通住宅","4室1厅2卫","14","精装修","朝南","低层(共43层)","1","1","0","1","0","1","1","1","0","1","6号线","4","2","1"
"1424","武汉","江汉","前进/江汉","宝利金中央荣御","680","合租","普通住宅","3室1厅2卫","30","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","3","2","1"
"1425","武汉","黄陂","滠口","梨韵华府","1300","整租","普通住宅","2室2厅1卫","86","精装修","朝南","中层(共30层)","1","1","1","1","1","1","1","1","1","0",\N,"2","1","2"
"1426","武汉","江夏","金融港","凤凰花园影视小区","2000","整租","普通住宅","2室2厅1卫","74.2","精装修","朝南","低层(共7层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","2"
"1427","武汉","硚口","古田","广电兰亭荣荟锦园","860","合租","普通住宅","5室1厅3卫","20","精装修","朝南","低层(共32层)","1","1","0","0","1","1","1","1","0","1",\N,"5","3","1"
"1428","武汉","武昌","南湖花园","华锦花园","600","合租","普通住宅","3室1厅1卫","29.5","精装修","朝南","中层(共8层)","1","1","1","1","1","1","1","1","1","1","7号线","3","1","1"
"1429","武汉","东西湖","金银湖","万科四季花城西半岛","1600","整租","普通住宅","3室2厅2卫","130.2","精装修","南北","低层(共11层)","1","0","0","1","1","1","0","1","0","0",\N,"3","2","2"
"1430","武汉","洪山","光谷东","碧桂园云境","3000","整租","普通住宅","3室2厅2卫","108","精装修","朝南","低层(共26层)","1","1","1","1","1","1","1","1","1","0",\N,"3","2","2"
"1431","武汉","江夏","金融港","佳源花都","600","合租","普通住宅","4室1厅2卫","20","精装修","南北","高层(共7层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","1"
"1432","武汉","江汉","唐家墩","武汉市政宿舍(发展大道)","650","合租","普通住宅","4室1厅1卫","25","精装修","南北","高层(共6层)","1","1","0","1","1","1","1","1","0","0","6/8号线","4","1","1"
"1433","武汉","武昌","傅家坡","梅苑小区(武昌)","500","合租","普通住宅","2室1厅1卫","20","精装修","朝南","中层(共7层)","1","1","1","1","1","1","1","1","1","1","4/7号线","2","1","1"
"1434","武汉","东西湖","金银湖","万科四季花城西半岛","1600","整租","普通住宅","3室2厅2卫","130.2","精装修","南北","低层(共11层)","1","0","0","1","1","1","0","1","0","0",\N,"3","2","2"
"1435","武汉","武昌","丁字桥","时代花园西区","2800","整租","普通住宅","2室2厅1卫","75","精装修","朝南","低层(共34层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","2"
"1436","武汉","硚口","古田","广电兰亭荣荟锦园","700","合租","其他","5室1厅2卫","25","精装修","朝南","中层(共32层)","1","1","1","1","1","1","1","1","1","1",\N,"5","2","1"
"1437","武汉","江岸","后湖","百步亭金桥汇(二期)","690","合租","普通住宅","3室1厅1卫","16","简单装修","朝南","高层(共25层)","1","1","1","1","1","1","1","1","1","1","8号线","3","1","1"
"1438","武汉","江岸","江汉路","京汉城市广场","3500","整租","普通住宅","2室2厅1卫","72","精装修","朝东","中层(共49层)","1","1","1","1","1","1","1","1","1","0","1/2/6/7号线","2","1","2"
"1439","武汉","江夏","流芳","佛祖岭D区东区","650","合租","普通住宅","4室0厅2卫","18","精装修","朝南","中层(共11层)","1","1","1","0","1","1","1","1","1","1","2号线","4","2","0"
"1440","武汉","江汉","万松园","新业大厦","780","合租","普通住宅","3室1厅2卫","15","精装修","朝南","中层(共8层)","1","1","1","1","1","1","1","1","1","1","2/7号线","3","2","1"
"1441","武汉","硚口","古田","广电江湾新城(南区)","600","合租","普通住宅","4室2厅2卫","20","简单装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","1","1号线","4","2","2"
"1442","武汉","江汉","汉口火车站","天梨豪园","500","合租","普通住宅","3室1厅2卫","30","精装修","朝南","低层(共11层)","1","1","0","1","1","1","1","1","1","1","2/3号线","3","2","1"
"1443","武汉","黄陂","盘龙城","卓尔第一企业社区","910","整租","其他","1室0厅1卫","20","简单装修","朝南","中层(共7层)","0","0","0","0","1","1","1","1","0","1",\N,"1","1","0"
"1444","武汉","江汉","王家墩CBD","中城悦城(二期)","790","合租","普通住宅","4室1厅2卫","7","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","3/7号线","4","2","1"
"1445","武汉","武昌","丁字桥","滨湖名邸(二期)","1450","合租","普通住宅","3室1厅2卫","30","精装修","朝南","中层(共20层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","1"
"1446","武汉","江岸","后湖","国际百纳","830","合租","其他","5室1厅2卫","15","精装修","朝南","中层(共19层)","1","1","1","1","1","1","1","1","1","1","8号线","5","2","1"
"1447","武汉","江岸","江汉路","建华大厦","1000","合租","普通住宅","3室1厅2卫","30","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","3","2","1"
"1448","武汉","硚口","汉正街","暨济春天园小区","3800","整租","普通住宅","3室2厅2卫","120","精装修","朝南","中层(共30层)","1","1","1","1","1","1","1","1","1","1","6号线","3","2","2"
"1449","武汉","江汉","新华路","三金华都","1000","合租","普通住宅","4室1厅2卫","26","精装修","朝南","低层(共26层)","1","1","1","1","1","1","1","1","1","1","2/3/6号线","4","2","1"
"1450","武汉","江汉","万松园","嘉鑫大厦","700","合租","普通住宅","4室1厅2卫","25","精装修","朝南","中层(共31层)","1","1","1","0","1","1","1","1","0","0","2/7号线","4","2","1"
"1451","武汉","江夏","文化大道","渔牧小区","750","合租","普通住宅","5室1厅2卫","20","精装修","朝南","低层(共18层)","1","1","0","1","1","1","1","1","0","1","7号线","5","2","1"
"1452","武汉","江夏","东湖高新","康桥知园","2500","整租","普通住宅","3室2厅2卫","123.6","精装修","朝南","低层(共27层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2"
"1453","武汉","江夏","金融港","当代国际城","2400","整租","普通住宅","2室2厅1卫","83.9","精装修","朝南","低层(共28层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","2"
"1454","武汉","江夏","东湖高新","碧桂园云玺","2800","整租","普通住宅","3室2厅2卫","113.9","精装修","朝南","低层(共30层)","1","1","1","1","1","1","1","1","1","1","11号线","3","2","2"
"1455","武汉","江汉","前进/江汉","世纪江尚","1500","整租","普通住宅","1室0厅1卫","30","精装修","朝南","低层(共57层)","0","1","1","0","1","1","1","1","1","1","2/6号线","1","1","0"
"1456","武汉","江夏","金融港","光谷青年汇","2200","整租","普通住宅","1室1厅1卫","45","精装修","朝南","中层(共12层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1"
"1457","武汉","武昌","徐家棚","惠誉花园","750","合租","普通住宅","4室2厅2卫","20","精装修","朝南","低层(共10层)","1","1","1","1","1","1","1","1","1","1","5/7/8号线","4","2","2"
"1458","武汉","江夏","庙山","远洋庄园(别墅)","5200","整租","普通住宅","6室4厅2卫","244","简单装修","朝南","共2层","1","1","0","0","1","0","0","0","0","0",\N,"6","2","4"
"1459","武汉","东西湖","吴家山","融园国际","1700","整租","普通住宅","2室1厅1卫","64.4","精装修","朝南","中层(共33层)","0","0","0","0","0","0","0","0","0","0","6号线","2","1","1"
"1460","武汉","江夏","金融港","国创光谷上城","3000","整租","普通住宅","3室2厅1卫","94.9","精装修","朝南","低层(共32层)","1","1","1","1","1","1","1","1","1","1","11号线","3","1","2"
"1461","武汉","汉阳","郭茨口","锦绣仙山二期","1400","整租","普通住宅","1室1厅1卫","60","精装修","朝南","低层(共45层)","1","1","1","1","1","1","1","1","1","0",\N,"1","1","1"
"1462","武汉","洪山","光谷软件园","清江山水","1300","合租","普通住宅","5室1厅3卫","20","精装修","朝南","低层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"5","3","1"
"1463","武汉","武昌","徐东","徐清公寓(宏昌路)","1800","整租","普通住宅","2室1厅1卫","65","简单装修","南北","高层(共7层)","1","1","1","1","1","1","1","1","0","0","8号线","2","1","1"
"1464","武汉","江汉","汉口火车站","万科汉口传奇唐樾","690","合租","普通住宅","3室1厅1卫","6","精装修","朝南","高层(共32层)","1","1","1","1","1","1","1","1","1","1","6号线","3","1","1"
"1465","武汉","武昌","丁字桥","百瑞景中央生活区(六期)","799","合租","其他","5室2厅2卫","21","精装修","朝南","高层(共29层)","1","1","1","1","1","1","1","1","1","1","2号线","5","2","2"
"1466","武汉","洪山","光谷软件园","清江山水","1300","合租","普通住宅","5室1厅3卫","20","精装修","朝南","低层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"5","3","1"
"1467","武汉","武昌","徐东","徐清公寓(宏昌路)","1800","整租","普通住宅","2室1厅1卫","65","简单装修","南北","高层(共7层)","1","1","1","1","1","1","1","1","0","0","8号线","2","1","1"
"1468","武汉","江夏","纸坊","文华佳园","1200","合租","普通住宅","5室0厅5卫","30","精装修","南北","高层(共6层)","1","1","1","1","1","1","1","1","1","1","7号线","5","5","0"
"1469","武汉","硚口","宗关","保利香槟国际","700","合租","普通住宅","4室1厅2卫","15","简单装修","朝南","高层(共34层)","1","1","1","1","1","1","1","1","1","1","1/3号线","4","2","1"
"1470","武汉","江夏","藏龙岛","当代卡梅尔小镇","700","合租","普通住宅","4室1厅2卫","25","精装修","朝南","低层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","1"
"1471","武汉","江岸","二七路","东立国际","760","合租","普通住宅","4室1厅2卫","18","精装修","朝南","中层(共18层)","1","1","1","1","1","1","1","1","1","1","1/3号线","4","2","1"
"1472","武汉","江汉","万松园","东一时区","600","合租","普通住宅","3室1厅2卫","30","精装修","朝南","高层(共22层)","1","1","1","1","1","1","1","1","1","1","1/2/7号线","3","2","1"
"1473","武汉","江汉","万松园","万松小区北区","600","合租","普通住宅","3室1厅2卫","25","精装修","朝南","低层(共9层)","1","1","1","1","1","1","1","1","1","1","2/7号线","3","2","1"
"1474","武汉","洪山","新南湖","南湖名都A区","650","合租","普通住宅","5室1厅2卫","24","精装修","朝南","高层(共24层)","1","1","1","1","1","1","1","1","0","0","8号线","5","2","1"
"1475","武汉","江岸","后湖","国际百纳","700","合租","普通住宅","5室1厅2卫","20","精装修","朝南","低层(共32层)","1","1","1","1","1","1","1","1","1","1","8号线","5","2","1"
"1476","武汉","武昌","南湖花园","雄楚春天","500","合租","普通住宅","4室1厅2卫","17","精装修","朝南","低层(共29层)","1","1","1","1","1","1","1","1","1","1","4号线","4","2","1"
"1477","武汉","江夏","东湖高新","安普顿小镇","600","合租","其他","4室1厅2卫","16","精装修","朝南","低层(共36层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","1"
"1478","武汉","江汉","汉口火车站","万科汉口传奇唐樾","690","合租","普通住宅","3室1厅1卫","6","精装修","朝南","高层(共32层)","1","1","1","1","1","1","1","1","1","1","6号线","3","1","1"
"1479","武汉","江岸","后湖","石桥花园(一期东区)","650","合租","公寓","4室0厅2卫","15","精装修","朝南","高层(共33层)","1","1","0","1","1","1","1","1","0","0","6号线","4","2","0"
"1480","武汉","洪山","光谷东","光谷满庭春MOMA","790","合租","公寓","4室2厅2卫","16","精装修","朝南","低层(共22层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","2"
"1481","武汉","江岸","后湖","宏宇绿色新都","700","合租","普通住宅","3室2厅2卫","28","精装修","朝南","低层(共26层)","1","1","1","1","1","1","1","1","1","1","3号线","3","2","2"
"1482","武汉","洪山","珞瑜东路","统建天成美景","1000","合租","其他","4室2厅2卫","21","精装修","朝南","低层(共32层)","1","1","0","1","1","1","1","1","1","1","2/11号线","4","2","2"
"1483","武汉","江夏","金融港","光谷和昌城逸园","1200","合租","普通住宅","4室1厅2卫","20","精装修","朝南","低层(共32层)","1","1","1","1","1","1","1","1","1","1","2号线","4","2","1"
"1484","武汉","洪山","白沙洲","毛坦港湾A区","1200","合租","普通住宅","5室0厅5卫","22","精装修","朝南","中层(共31层)","1","1","1","0","1","1","1","1","1","1","5号线","5","5","0"
"1485","武汉","武昌","丁字桥","梅苑二期","700","合租","普通住宅","2室1厅1卫","15","精装修","朝南","中层(共7层)","1","1","1","1","1","1","1","1","1","1","4/7号线","2","1","1"
"1486","武汉","武昌","丁字桥","百瑞景中央生活区(四期)","2800","整租","普通住宅","2室2厅1卫","91.2","精装修","南北","低层(共34层)","1","1","1","1","1","1","1","1","1","0","2号线","2","1","2"
"1487","武汉","青山","建设二路","吾行里","3600","整租","普通住宅","3室2厅2卫","107","精装修","南北","中层(共30层)","1","1","1","1","1","1","1","1","1","0","5号线","3","2","2"
"1488","武汉","青山","余家头","大华铂金郦府","500","合租","普通住宅","5室1厅2卫","15","精装修","朝南","中层(共30层)","1","1","0","1","1","1","1","1","0","1","5号线","5","2","1"
"1489","武汉","江岸","后湖","塔子湖锦绣家园幽兰苑","2600","整租","普通住宅","3室2厅1卫","100","精装修","朝南","高层(共32层)","1","1","1","1","1","1","1","1","1","1","8号线","3","1","2"
"1490","武汉","江夏","东湖高新","北大资源山水年华","960","合租","普通住宅","4室1厅2卫","20","精装修","朝南","低层(共7层)","1","1","1","1","1","1","1","1","1","1","11号线","4","2","1"
"1491","武汉","江汉","西北湖","江北园丁苑","900","合租","普通住宅","4室1厅2卫","22","精装修","朝南","中层(共7层)","0","0","0","0","0","0","0","0","0","0","2/3/6号线","4","2","1"
"1492","武汉","江汉","北湖","沿海菱角湖壹号(商住楼)","3500","整租","普通住宅","1室1厅2卫","58","精装修","朝南","中层(共40层)","1","1","1","1","1","1","1","1","1","1","3/6/7号线","1","2","1"
"1493","武汉","汉阳","四新","新城璟棠","3299","整租","普通住宅","4室2厅2卫","127.3","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","0",\N,"4","2","2"
"1494","武汉","青山","建设二路","中建开元公馆","3000","整租","普通住宅","2室2厅1卫","75","精装修","东南","高层(共34层)","1","1","1","1","1","1","1","1","1","0","5号线","2","1","2"
"1495","武汉","江夏","金融港","金地艺境","3700","整租","普通住宅","4室2厅2卫","121.5","精装修","朝南","低层(共34层)","1","1","1","1","1","1","1","1","1","1","2号线","4","2","2"
"1496","武汉","汉阳","王家湾","龙阳熙苑","1499","整租","普通住宅","1室1厅1卫","39","精装修","南北","中层(共24层)","0","0","0","0","0","0","0","0","0","0","3/4号线","1","1","1"
"1497","武汉","硚口","古田","云鹤小区","1600","整租","普通住宅","2室2厅1卫","80","精装修","南北","中层(共7层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2"
"1498","武汉","江汉","万松园","长源大厦(江汉)","1500","合租","普通住宅","3室1厅2卫","25","精装修","朝南","高层(共25层)","1","1","1","1","1","1","1","1","1","1","2/7号线","3","2","1"
"1499","武汉","江岸","后湖","石桥花园(一期西区)","799","合租","公寓","5室0厅2卫","15","精装修","朝南","低层(共33层)","1","1","0","1","1","1","1","0","0","0","6号线","5","2","0"
"1500","武汉","江夏","东湖高新","旭辉御府","1090","合租","普通住宅","4室2厅2卫","11","精装修","朝南","中层(共29层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","2"
"1501","武汉","江汉","唐家墩","鑫城国际聚福苑","780","合租","普通住宅","5室1厅2卫","20","精装修","朝东","高层(共33层)","1","1","1","1","1","1","1","1","1","1","2/3/6号线","5","2","1"
"1502","武汉","江岸","后湖","石桥花园(一期东区)","900","合租","公寓","5室0厅2卫","18","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","0","0","6号线","5","2","0"
"1503","武汉","江夏","庙山","南湖社区(江夏)","600","合租","其他","5室1厅2卫","26","精装修","朝南","高层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"5","2","1"
"1504","武汉","汉阳","七里庙","红光颐景苑","1900","整租","普通住宅","3室2厅1卫","80","精装修","南北","中层(共32层)","1","1","1","1","1","1","1","1","1","1","4号线","3","1","2"
"1505","武汉","江岸","大智路","金地京汉1903","1000","合租","普通住宅","3室0厅1卫","30","精装修","朝南","低层(共45层)","1","1","1","1","1","1","1","1","1","1","1/2/6/7号线","3","1","0"
"1506","武汉","江岸","后湖","石桥花园(一期东区)","899","合租","公寓","5室0厅2卫","19","精装修","朝南","中层(共33层)","1","1","0","0","1","1","1","1","0","0","6号线","5","2","0"
"1507","武汉","武昌","中北路","复地东湖国际四期","700","合租","普通住宅","5室1厅3卫","20","精装修","朝南","高层(共32层)","1","1","1","1","1","1","1","1","1","1","4/8号线","5","3","1"
"1508","武汉","江夏","藏龙岛","当代卡梅尔小镇","760","合租","公寓","3室1厅1卫","15","精装修","朝南","低层(共33层)","1","1","0","0","1","1","1","1","0","1",\N,"3","1","1"
"1509","武汉","江夏","金融港","万科魅力之城(北区)","1800","整租","普通住宅","2室2厅1卫","75","精装修","南北","低层(共11层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","2"
"1510","武汉","江汉","万松园","福星城市花园","700","合租","普通住宅","3室1厅2卫","20","精装修","朝南","高层(共30层)","1","1","1","1","1","1","1","1","1","1","1/2/7号线","3","2","1"
"1511","武汉","江岸","后湖","石桥花园(一期西区)","890","合租","普通住宅","4室1厅2卫","15","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","0","1","6号线","4","2","1"
"1512","武汉","江汉","西北湖","天润北湖假日","2800","整租","普通住宅","1室2厅1卫","85.8","精装修","南北","高层(共27层)","1","1","1","1","1","1","1","1","1","1","3/6/7号线","1","1","2"
"1513","武汉","武昌","东亭","世纪彩城","450","合租","普通住宅","4室2厅2卫","8","豪华装修","朝南","高层(共11层)","1","1","0","1","1","1","1","1","1","1","4/8号线","4","2","2"
"1514","武汉","江夏","金融港","光谷青年汇","2200","整租","普通住宅","1室0厅1卫","40","简单装修","朝南","中层(共18层)","1","0","1","1","1","1","1","1","1","1","2号线","1","1","0"
"1515","武汉","东西湖","吴家山","金地悦海湾二期","3300","整租","普通住宅","3室2厅2卫","126.9","精装修","南北","高层(共48层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2"
"1516","武汉","武昌","徐家棚","绿地名邸公馆(北区)","1000","合租","普通住宅","4室2厅3卫","35","精装修","朝南","低层(共48层)","1","1","1","1","1","1","1","1","1","1","5/7号线","4","3","2"
"1517","武汉","江岸","后湖","跃进家园B区","530","合租","公寓","5室0厅2卫","12","精装修","朝南","高层(共33层)","1","1","0","0","1","1","1","1","0","0","6号线","5","2","0"
"1518","武汉","武昌","东亭","世纪彩城","700","合租","普通住宅","3室1厅2卫","14","豪华装修","朝南","高层(共11层)","1","1","1","1","1","1","1","1","1","1","4/8号线","3","2","1"
"1519","武汉","江汉","西北湖","江北园丁苑","780","合租","普通住宅","4室1厅2卫","20","精装修","朝南","中层(共7层)","0","0","0","0","0","0","0","0","0","0","2/3/6号线","4","2","1"
"1520","武汉","江岸","后湖","石桥花园(一期东区)","650","合租","公寓","5室0厅2卫","14","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","0","0","6号线","5","2","0"
"1521","武汉","东西湖","常青花园","常青花园五小区","1190","合租","普通住宅","3室1厅1卫","15","精装修","朝南","高层(共27层)","1","1","1","1","1","1","1","1","1","1","2/6号线","3","1","1"
"1522","武汉","江夏","流芳","佛祖岭(G区)","1700","整租","普通住宅","2室1厅1卫","80","精装修","朝东","高层(共33层)","0","0","0","0","0","0","0","0","0","0",\N,"2","1","1"
"1523","武汉","武昌","南湖花园","北港佳和云居","550","合租","普通住宅","3室2厅2卫","18","精装修","朝北","低层(共18层)","1","1","0","1","1","1","1","1","1","1",\N,"3","2","2"
"1524","武汉","武昌","徐家棚","绿地名邸公馆(北区)","1000","合租","普通住宅","4室2厅3卫","35","精装修","朝南","低层(共48层)","1","1","1","1","1","1","1","1","1","1","5/7号线","4","3","2"
"1525","武汉","汉阳","钟家村","江腾苑A区","2200","整租","普通住宅","3室2厅2卫","125","精装修","南北","中层(共32层)","0","0","0","0","0","0","0","0","0","0","6号线","3","2","2"
"1526","武汉","江夏","藏龙岛","大邱社区","2000","整租","普通住宅","2室2厅1卫","100","精装修","南北","高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2"
"1527","武汉","武昌","中南路","聚豪华庭","699","合租","普通住宅","5室1厅2卫","28","精装修","朝南","中层(共28层)","1","1","1","1","1","1","1","1","1","1","2/4/7号线","5","2","1"
"1528","武汉","江岸","后湖","国际百纳","770","合租","普通住宅","5室0厅3卫","18","精装修","朝南","低层(共32层)","1","1","1","1","1","1","1","1","1","1","8号线","5","3","0"
"1529","武汉","江汉","汉口火车站","天梨豪园","1260","合租","普通住宅","4室1厅2卫","18","精装修","朝南","中层(共11层)","1","1","1","1","1","1","1","1","1","1","2/3号线","4","2","1"
"1530","武汉","洪山","街道口","京韵花园","1520","合租","普通住宅","5室1厅4卫","30","精装修","朝南","高层(共26层)","1","1","1","1","1","1","1","1","1","1","2/8号线","5","4","1"
"1531","武汉","江岸","后湖","石桥花园(一期西区)","799","合租","公寓","5室0厅2卫","15","精装修","朝南","低层(共33层)","1","1","0","0","1","1","1","1","0","0","6号线","5","2","0"
"1532","武汉","江夏","文化大道","江夏江南新天地","600","合租","普通住宅","4室1厅2卫","15","精装修","南北","高层(共46层)","1","1","1","1","1","1","1","1","0","1","7号线","4","2","1"
"1533","武汉","武昌","徐家棚","绿地名邸公馆(北区)","1000","合租","普通住宅","4室0厅4卫","50","精装修","朝南","低层(共32层)","1","1","1","1","1","1","1","1","1","1","5/7号线","4","4","0"
"1534","武汉","江岸","后湖","石桥花园(一期东区)","750","合租","公寓","5室0厅2卫","15","精装修","朝南","高层(共33层)","1","1","0","1","1","1","1","1","0","0","6号线","5","2","0"
"1535","武汉","江岸","后湖","石桥花园(一期西区)","650","合租","公寓","5室0厅2卫","12","精装修","朝东","低层(共33层)","1","1","1","1","1","1","1","1","0","0","6号线","5","2","0"
"1536","武汉","江岸","后湖","石桥花园(一期东区)","750","合租","公寓","5室0厅2卫","16","精装修","朝南","中层(共33层)","1","1","0","0","1","1","1","1","0","0","6号线","5","2","0"
"1537","武汉","江岸","后湖","石桥花园(一期东区)","650","合租","公寓","5室0厅2卫","15","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","0","0","6号线","5","2","0"
"1538","武汉","江岸","后湖","石桥花园(一期西区)","699","合租","公寓","5室0厅2卫","15","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","0","0","6号线","5","2","0"
"1539","武汉","武昌","团结大道","福星惠誉国际城(1期)","600","合租","普通住宅","5室1厅3卫","18","精装修","朝南","低层(共33层)","0","1","0","0","1","1","1","1","0","1","4/8号线","5","3","1"
"1540","武汉","武昌","积玉桥","融侨华府","500","合租","普通住宅","5室0厅4卫","15","简单装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","5/7号线","5","4","0"
"1541","武汉","武昌","丁字桥","中南欢乐汇","2100","整租","普通住宅","1室0厅1卫","40","精装修","朝南","低层(共27层)","1","1","1","1","1","1","1","1","1","1","2/4号线","1","1","0"
"1542","武汉","江岸","后湖","长投海德公园","3800","整租","普通住宅","5室2厅2卫","136","精装修","南北","高层(共33层)","1","1","1","1","1","1","1","1","1","0","8号线","5","2","2"
"1543","武汉","江汉","唐家墩","万达广场住宅小区","700","合租","普通住宅","5室1厅3卫","15","精装修","朝南","低层(共33层)","0","1","1","0","1","1","1","1","1","1","2/3/6号线","5","3","1"
