id,city,district,road,community,rentalMethod,houseType,roomType,areaSize,decorateType,ori,rentTimeInfo,floorInfo,hasRefrigerator,hasWashingMachine,hasBalcony,hasCook,hasAirConditioner,hasWaterHeater,hasBed,hasWardrobe,hasSofa,hasWifi,traffic,bedroomNum,bathroomNum,hallsNum,page_views,price
"1454","武汉","江夏","东湖高新","碧桂园云玺","整租","普通住宅","3室2厅2卫","113.9","精装修","朝南",\N,"低层(共30层)","1","1","1","1","1","1","1","1","1","1","11号线","3","2","2","47787","2800"
"1455","武汉","江汉","前进/江汉","世纪江尚","整租","普通住宅","1室0厅1卫","30","精装修","朝南",\N,"低层(共57层)","0","1","1","0","1","1","1","1","1","1","2/6号线","1","1","0","88424","1500"
"1456","武汉","江夏","金融港","光谷青年汇","整租","普通住宅","1室1厅1卫","45","精装修","朝南",\N,"中层(共12层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1","84171","2200"
"1457","武汉","武昌","徐家棚","惠誉花园","合租","普通住宅","4室2厅2卫","20","精装修","朝南",\N,"低层(共10层)","1","1","1","1","1","1","1","1","1","1","5/7/8号线","4","2","2","4470","750"
"1458","武汉","江夏","庙山","远洋庄园(别墅)","整租","普通住宅","6室4厅2卫","244","简单装修","朝南",\N,"共2层","1","1","0","0","1","0","0","0","0","0",\N,"6","2","4","94009","5200"
"1459","武汉","东西湖","吴家山","融园国际","整租","普通住宅","2室1厅1卫","64.4","精装修","朝南",\N,"中层(共33层)","0","0","0","0","0","0","0","0","0","0","6号线","2","1","1","69376","1700"
"1460","武汉","江夏","金融港","国创光谷上城","整租","普通住宅","3室2厅1卫","94.9","精装修","朝南",\N,"低层(共32层)","1","1","1","1","1","1","1","1","1","1","11号线","3","1","2","40903","3000"
"1461","武汉","汉阳","郭茨口","锦绣仙山二期","整租","普通住宅","1室1厅1卫","60","精装修","朝南",\N,"低层(共45层)","1","1","1","1","1","1","1","1","1","0",\N,"1","1","1","71944","1400"
"1462","武汉","洪山","光谷软件园","清江山水","合租","普通住宅","5室1厅3卫","20","精装修","朝南",\N,"低层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"5","3","1","69957","1300"
"1463","武汉","武昌","徐东","徐清公寓(宏昌路)","整租","普通住宅","2室1厅1卫","65","简单装修","南北",\N,"高层(共7层)","1","1","1","1","1","1","1","1","0","0","8号线","2","1","1","14374","1800"
"1464","武汉","江汉","汉口火车站","万科汉口传奇唐樾","合租","普通住宅","3室1厅1卫","6","精装修","朝南",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1","6号线","3","1","1","5564","690"
"1465","武汉","武昌","丁字桥","百瑞景中央生活区(六期)","合租","其他","5室2厅2卫","21","精装修","朝南",\N,"高层(共29层)","1","1","1","1","1","1","1","1","1","1","2号线","5","2","2","98766","799"
"1466","武汉","洪山","光谷软件园","清江山水","合租","普通住宅","5室1厅3卫","20","精装修","朝南",\N,"低层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"5","3","1","41552","1300"
"1467","武汉","武昌","徐东","徐清公寓(宏昌路)","整租","普通住宅","2室1厅1卫","65","简单装修","南北",\N,"高层(共7层)","1","1","1","1","1","1","1","1","0","0","8号线","2","1","1","3328","1800"
"1468","武汉","江夏","纸坊","文华佳园","合租","普通住宅","5室0厅5卫","30","精装修","南北",\N,"高层(共6层)","1","1","1","1","1","1","1","1","1","1","7号线","5","5","0","49364","1200"
"1469","武汉","硚口","宗关","保利香槟国际","合租","普通住宅","4室1厅2卫","15","简单装修","朝南",\N,"高层(共34层)","1","1","1","1","1","1","1","1","1","1","1/3号线","4","2","1","84592","700"
"1470","武汉","江夏","藏龙岛","当代卡梅尔小镇","合租","普通住宅","4室1厅2卫","25","精装修","朝南",\N,"低层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","1","32821","700"
"1471","武汉","江岸","二七路","东立国际","合租","普通住宅","4室1厅2卫","18","精装修","朝南",\N,"中层(共18层)","1","1","1","1","1","1","1","1","1","1","1/3号线","4","2","1","77483","760"
"1472","武汉","江汉","万松园","东一时区","合租","普通住宅","3室1厅2卫","30","精装修","朝南",\N,"高层(共22层)","1","1","1","1","1","1","1","1","1","1","1/2/7号线","3","2","1","98698","600"
"1473","武汉","江汉","万松园","万松小区北区","合租","普通住宅","3室1厅2卫","25","精装修","朝南",\N,"低层(共9层)","1","1","1","1","1","1","1","1","1","1","2/7号线","3","2","1","4824","600"
"1474","武汉","洪山","新南湖","南湖名都A区","合租","普通住宅","5室1厅2卫","24","精装修","朝南",\N,"高层(共24层)","1","1","1","1","1","1","1","1","0","0","8号线","5","2","1","80668","650"
"1475","武汉","江岸","后湖","国际百纳","合租","普通住宅","5室1厅2卫","20","精装修","朝南",\N,"低层(共32层)","1","1","1","1","1","1","1","1","1","1","8号线","5","2","1","46011","700"
"1476","武汉","武昌","南湖花园","雄楚春天","合租","普通住宅","4室1厅2卫","17","精装修","朝南",\N,"低层(共29层)","1","1","1","1","1","1","1","1","1","1","4号线","4","2","1","54207","500"
"1477","武汉","江夏","东湖高新","安普顿小镇","合租","其他","4室1厅2卫","16","精装修","朝南",\N,"低层(共36层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","1","21322","600"
"1478","武汉","江汉","汉口火车站","万科汉口传奇唐樾","合租","普通住宅","3室1厅1卫","6","精装修","朝南",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1","6号线","3","1","1","54880","690"
"1479","武汉","江岸","后湖","石桥花园(一期东区)","合租","公寓","4室0厅2卫","15","精装修","朝南",\N,"高层(共33层)","1","1","0","1","1","1","1","1","0","0","6号线","4","2","0","95682","650"
"1480","武汉","洪山","光谷东","光谷满庭春MOMA","合租","公寓","4室2厅2卫","16","精装修","朝南",\N,"低层(共22层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","2","69084","790"
"1481","武汉","江岸","后湖","宏宇绿色新都","合租","普通住宅","3室2厅2卫","28","精装修","朝南",\N,"低层(共26层)","1","1","1","1","1","1","1","1","1","1","3号线","3","2","2","92263","700"
"1482","武汉","洪山","珞瑜东路","统建天成美景","合租","其他","4室2厅2卫","21","精装修","朝南",\N,"低层(共32层)","1","1","0","1","1","1","1","1","1","1","2/11号线","4","2","2","1146","1000"
"1483","武汉","江夏","金融港","光谷和昌城逸园","合租","普通住宅","4室1厅2卫","20","精装修","朝南",\N,"低层(共32层)","1","1","1","1","1","1","1","1","1","1","2号线","4","2","1","82109","1200"
"1484","武汉","洪山","白沙洲","毛坦港湾A区","合租","普通住宅","5室0厅5卫","22","精装修","朝南",\N,"中层(共31层)","1","1","1","0","1","1","1","1","1","1","5号线","5","5","0","43717","1200"
"1485","武汉","武昌","丁字桥","梅苑二期","合租","普通住宅","2室1厅1卫","15","精装修","朝南",\N,"中层(共7层)","1","1","1","1","1","1","1","1","1","1","4/7号线","2","1","1","7689","700"
"1486","武汉","武昌","丁字桥","百瑞景中央生活区(四期)","整租","普通住宅","2室2厅1卫","91.2","精装修","南北",\N,"低层(共34层)","1","1","1","1","1","1","1","1","1","0","2号线","2","1","2","39258","2800"
"1487","武汉","青山","建设二路","吾行里","整租","普通住宅","3室2厅2卫","107","精装修","南北",\N,"中层(共30层)","1","1","1","1","1","1","1","1","1","0","5号线","3","2","2","34178","3600"
"1488","武汉","青山","余家头","大华铂金郦府","合租","普通住宅","5室1厅2卫","15","精装修","朝南",\N,"中层(共30层)","1","1","0","1","1","1","1","1","0","1","5号线","5","2","1","32118","500"
"1489","武汉","江岸","后湖","塔子湖锦绣家园幽兰苑","整租","普通住宅","3室2厅1卫","100","精装修","朝南",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1","8号线","3","1","2","57057","2600"
"1490","武汉","江夏","东湖高新","北大资源山水年华","合租","普通住宅","4室1厅2卫","20","精装修","朝南",\N,"低层(共7层)","1","1","1","1","1","1","1","1","1","1","11号线","4","2","1","76039","960"
"1491","武汉","江汉","西北湖","江北园丁苑","合租","普通住宅","4室1厅2卫","22","精装修","朝南",\N,"中层(共7层)","0","0","0","0","0","0","0","0","0","0","2/3/6号线","4","2","1","34723","900"
"1492","武汉","江汉","北湖","沿海菱角湖壹号(商住楼)","整租","普通住宅","1室1厅2卫","58","精装修","朝南",\N,"中层(共40层)","1","1","1","1","1","1","1","1","1","1","3/6/7号线","1","2","1","97127","3500"
"1493","武汉","汉阳","四新","新城璟棠","整租","普通住宅","4室2厅2卫","127.3","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","0",\N,"4","2","2","43062","3299"
"1494","武汉","青山","建设二路","中建开元公馆","整租","普通住宅","2室2厅1卫","75","精装修","东南",\N,"高层(共34层)","1","1","1","1","1","1","1","1","1","0","5号线","2","1","2","73152","3000"
"1495","武汉","江夏","金融港","金地艺境","整租","普通住宅","4室2厅2卫","121.5","精装修","朝南",\N,"低层(共34层)","1","1","1","1","1","1","1","1","1","1","2号线","4","2","2","49915","3700"
"1496","武汉","汉阳","王家湾","龙阳熙苑","整租","普通住宅","1室1厅1卫","39","精装修","南北",\N,"中层(共24层)","0","0","0","0","0","0","0","0","0","0","3/4号线","1","1","1","95956","1499"
"1497","武汉","硚口","古田","云鹤小区","整租","普通住宅","2室2厅1卫","80","精装修","南北",\N,"中层(共7层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2","91951","1600"
"1498","武汉","江汉","万松园","长源大厦(江汉)","合租","普通住宅","3室1厅2卫","25","精装修","朝南",\N,"高层(共25层)","1","1","1","1","1","1","1","1","1","1","2/7号线","3","2","1","43620","1500"
"1499","武汉","江岸","后湖","石桥花园(一期西区)","合租","公寓","5室0厅2卫","15","精装修","朝南",\N,"低层(共33层)","1","1","0","1","1","1","1","0","0","0","6号线","5","2","0","67448","799"
"1500","武汉","江夏","东湖高新","旭辉御府","合租","普通住宅","4室2厅2卫","11","精装修","朝南",\N,"中层(共29层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","2","25445","1090"
"1501","武汉","江汉","唐家墩","鑫城国际聚福苑","合租","普通住宅","5室1厅2卫","20","精装修","朝东",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1","2/3/6号线","5","2","1","74818","780"
"1502","武汉","江岸","后湖","石桥花园(一期东区)","合租","公寓","5室0厅2卫","18","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","0","0","6号线","5","2","0","37696","900"
"1503","武汉","江夏","庙山","南湖社区(江夏)","合租","其他","5室1厅2卫","26","精装修","朝南",\N,"高层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"5","2","1","69344","600"
"1504","武汉","汉阳","七里庙","红光颐景苑","整租","普通住宅","3室2厅1卫","80","精装修","南北",\N,"中层(共32层)","1","1","1","1","1","1","1","1","1","1","4号线","3","1","2","7246","1900"
"1505","武汉","江岸","大智路","金地京汉1903","合租","普通住宅","3室0厅1卫","30","精装修","朝南",\N,"低层(共45层)","1","1","1","1","1","1","1","1","1","1","1/2/6/7号线","3","1","0","46547","1000"
"1506","武汉","江岸","后湖","石桥花园(一期东区)","合租","公寓","5室0厅2卫","19","精装修","朝南",\N,"中层(共33层)","1","1","0","0","1","1","1","1","0","0","6号线","5","2","0","18684","899"
"1507","武汉","武昌","中北路","复地东湖国际四期","合租","普通住宅","5室1厅3卫","20","精装修","朝南",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1","4/8号线","5","3","1","9021","700"
"1508","武汉","江夏","藏龙岛","当代卡梅尔小镇","合租","公寓","3室1厅1卫","15","精装修","朝南",\N,"低层(共33层)","1","1","0","0","1","1","1","1","0","1",\N,"3","1","1","47175","760"
"1509","武汉","江夏","金融港","万科魅力之城(北区)","整租","普通住宅","2室2厅1卫","75","精装修","南北",\N,"低层(共11层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","2","29565","1800"
"1510","武汉","江汉","万松园","福星城市花园","合租","普通住宅","3室1厅2卫","20","精装修","朝南",\N,"高层(共30层)","1","1","1","1","1","1","1","1","1","1","1/2/7号线","3","2","1","22360","700"
"1511","武汉","江岸","后湖","石桥花园(一期西区)","合租","普通住宅","4室1厅2卫","15","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","0","1","6号线","4","2","1","84258","890"
"1512","武汉","江汉","西北湖","天润北湖假日","整租","普通住宅","1室2厅1卫","85.8","精装修","南北",\N,"高层(共27层)","1","1","1","1","1","1","1","1","1","1","3/6/7号线","1","1","2","60084","2800"
"1513","武汉","武昌","东亭","世纪彩城","合租","普通住宅","4室2厅2卫","8","豪华装修","朝南",\N,"高层(共11层)","1","1","0","1","1","1","1","1","1","1","4/8号线","4","2","2","18049","450"
"1514","武汉","江夏","金融港","光谷青年汇","整租","普通住宅","1室0厅1卫","40","简单装修","朝南",\N,"中层(共18层)","1","0","1","1","1","1","1","1","1","1","2号线","1","1","0","39841","2200"
"1515","武汉","东西湖","吴家山","金地悦海湾二期","整租","普通住宅","3室2厅2卫","126.9","精装修","南北",\N,"高层(共48层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2","97790","3300"
"1516","武汉","武昌","徐家棚","绿地名邸公馆(北区)","合租","普通住宅","4室2厅3卫","35","精装修","朝南",\N,"低层(共48层)","1","1","1","1","1","1","1","1","1","1","5/7号线","4","3","2","11871","1000"
"1517","武汉","江岸","后湖","跃进家园B区","合租","公寓","5室0厅2卫","12","精装修","朝南",\N,"高层(共33层)","1","1","0","0","1","1","1","1","0","0","6号线","5","2","0","54916","530"
"1518","武汉","武昌","东亭","世纪彩城","合租","普通住宅","3室1厅2卫","14","豪华装修","朝南",\N,"高层(共11层)","1","1","1","1","1","1","1","1","1","1","4/8号线","3","2","1","63057","700"
"1519","武汉","江汉","西北湖","江北园丁苑","合租","普通住宅","4室1厅2卫","20","精装修","朝南",\N,"中层(共7层)","0","0","0","0","0","0","0","0","0","0","2/3/6号线","4","2","1","75469","780"
"1520","武汉","江岸","后湖","石桥花园(一期东区)","合租","公寓","5室0厅2卫","14","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","0","0","6号线","5","2","0","93619","650"
"1521","武汉","东西湖","常青花园","常青花园五小区","合租","普通住宅","3室1厅1卫","15","精装修","朝南",\N,"高层(共27层)","1","1","1","1","1","1","1","1","1","1","2/6号线","3","1","1","38702","1190"
"1522","武汉","江夏","流芳","佛祖岭(G区)","整租","普通住宅","2室1厅1卫","80","精装修","朝东",\N,"高层(共33层)","0","0","0","0","0","0","0","0","0","0",\N,"2","1","1","84452","1700"
"1523","武汉","武昌","南湖花园","北港佳和云居","合租","普通住宅","3室2厅2卫","18","精装修","朝北",\N,"低层(共18层)","1","1","0","1","1","1","1","1","1","1",\N,"3","2","2","68293","550"
"1524","武汉","武昌","徐家棚","绿地名邸公馆(北区)","合租","普通住宅","4室2厅3卫","35","精装修","朝南",\N,"低层(共48层)","1","1","1","1","1","1","1","1","1","1","5/7号线","4","3","2","9374","1000"
"1525","武汉","汉阳","钟家村","江腾苑A区","整租","普通住宅","3室2厅2卫","125","精装修","南北",\N,"中层(共32层)","0","0","0","0","0","0","0","0","0","0","6号线","3","2","2","50342","2200"
"1526","武汉","江夏","藏龙岛","大邱社区","整租","普通住宅","2室2厅1卫","100","精装修","南北",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2","48058","2000"
"1527","武汉","武昌","中南路","聚豪华庭","合租","普通住宅","5室1厅2卫","28","精装修","朝南",\N,"中层(共28层)","1","1","1","1","1","1","1","1","1","1","2/4/7号线","5","2","1","99088","699"
"1528","武汉","江岸","后湖","国际百纳","合租","普通住宅","5室0厅3卫","18","精装修","朝南",\N,"低层(共32层)","1","1","1","1","1","1","1","1","1","1","8号线","5","3","0","28660","770"
"1529","武汉","江汉","汉口火车站","天梨豪园","合租","普通住宅","4室1厅2卫","18","精装修","朝南",\N,"中层(共11层)","1","1","1","1","1","1","1","1","1","1","2/3号线","4","2","1","50925","1260"
"1530","武汉","洪山","街道口","京韵花园","合租","普通住宅","5室1厅4卫","30","精装修","朝南",\N,"高层(共26层)","1","1","1","1","1","1","1","1","1","1","2/8号线","5","4","1","7828","1520"
"1531","武汉","江岸","后湖","石桥花园(一期西区)","合租","公寓","5室0厅2卫","15","精装修","朝南",\N,"低层(共33层)","1","1","0","0","1","1","1","1","0","0","6号线","5","2","0","27180","799"
"1532","武汉","江夏","文化大道","江夏江南新天地","合租","普通住宅","4室1厅2卫","15","精装修","南北",\N,"高层(共46层)","1","1","1","1","1","1","1","1","0","1","7号线","4","2","1","27646","600"
"1533","武汉","武昌","徐家棚","绿地名邸公馆(北区)","合租","普通住宅","4室0厅4卫","50","精装修","朝南",\N,"低层(共32层)","1","1","1","1","1","1","1","1","1","1","5/7号线","4","4","0","90598","1000"
"1534","武汉","江岸","后湖","石桥花园(一期东区)","合租","公寓","5室0厅2卫","15","精装修","朝南",\N,"高层(共33层)","1","1","0","1","1","1","1","1","0","0","6号线","5","2","0","60887","750"
"1535","武汉","江岸","后湖","石桥花园(一期西区)","合租","公寓","5室0厅2卫","12","精装修","朝东",\N,"低层(共33层)","1","1","1","1","1","1","1","1","0","0","6号线","5","2","0","95174","650"
"1536","武汉","江岸","后湖","石桥花园(一期东区)","合租","公寓","5室0厅2卫","16","精装修","朝南",\N,"中层(共33层)","1","1","0","0","1","1","1","1","0","0","6号线","5","2","0","18696","750"
"1537","武汉","江岸","后湖","石桥花园(一期东区)","合租","公寓","5室0厅2卫","15","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","0","0","6号线","5","2","0","86168","650"
"1538","武汉","江岸","后湖","石桥花园(一期西区)","合租","公寓","5室0厅2卫","15","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","0","0","6号线","5","2","0","88344","699"
"1539","武汉","武昌","团结大道","福星惠誉国际城(1期)","合租","普通住宅","5室1厅3卫","18","精装修","朝南",\N,"低层(共33层)","0","1","0","0","1","1","1","1","0","1","4/8号线","5","3","1","90773","600"
"1540","武汉","武昌","积玉桥","融侨华府","合租","普通住宅","5室0厅4卫","15","简单装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","5/7号线","5","4","0","47080","500"
"1541","武汉","武昌","丁字桥","中南欢乐汇","整租","普通住宅","1室0厅1卫","40","精装修","朝南",\N,"低层(共27层)","1","1","1","1","1","1","1","1","1","1","2/4号线","1","1","0","70256","2100"
"1542","武汉","江岸","后湖","长投海德公园","整租","普通住宅","5室2厅2卫","136","精装修","南北",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","0","8号线","5","2","2","54323","3800"
"1543","武汉","江汉","唐家墩","万达广场住宅小区","合租","普通住宅","5室1厅3卫","15","精装修","朝南",\N,"低层(共33层)","0","1","1","0","1","1","1","1","1","1","2/3/6号线","5","3","1","3523","700"
"1544","武汉","武昌","徐东","武铁佳苑(西区)","合租","普通住宅","4室1厅2卫","30","精装修","朝南",\N,"中层(共30层)","1","1","1","1","1","1","1","1","1","1","8号线","4","2","1","15730","1000"
"1545","武汉","江岸","二七路","东立国际","整租","普通住宅","1室1厅1卫","42.6","精装修","朝南",\N,"低层(共19层)","1","1","1","1","1","1","1","1","1","0","1/3号线","1","1","1","88497","1900"
"1546","武汉","武昌","南湖花园","北港佳和云居","合租","普通住宅","4室1厅2卫","24","精装修","朝南",\N,"低层(共18层)","1","1","1","1","1","1","1","1","0","0",\N,"4","2","1","85119","600"
"1547","武汉","江夏","藏龙岛","当代卡梅尔小镇","合租","普通住宅","4室2厅2卫","14.5","精装修","朝南",\N,"中层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","2","81526","1090"
"1548","武汉","武昌","南湖花园","华锦花园","合租","普通住宅","2室1厅1卫","20","精装修","南北",\N,"共5层","1","1","1","1","1","1","1","1","1","1","7号线","2","1","1","84190","500"
"1549","武汉","江岸","后湖","石桥花园(一期西区)","合租","公寓","5室0厅2卫","16","精装修","朝南",\N,"中层(共33层)","1","1","0","1","1","1","1","1","0","1","6号线","5","2","0","22849","780"
"1550","武汉","江岸","后湖","国际百纳","合租","其他","5室1厅2卫","15","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","8号线","5","2","1","74654","600"
"1551","武汉","硚口","古田","天宇万象国际(一期)","合租","普通住宅","5室1厅4卫","25","精装修","朝南",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1","1号线","5","4","1","96341","688"
"1552","武汉","江岸","后湖","石桥花园(一期西区)","合租","公寓","5室0厅2卫","10","精装修","朝南",\N,"高层(共33层)","1","1","0","1","1","1","1","1","0","0","6号线","5","2","0","76289","500"
"1553","武汉","武昌","南湖花园","北港佳和云居","合租","普通住宅","4室1厅2卫","24","精装修","朝南",\N,"低层(共18层)","1","1","1","1","1","1","1","1","0","0",\N,"4","2","1","48928","650"
"1554","武汉","武昌","团结大道","铂金天地","合租","普通住宅","3室2厅2卫","30","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","0","1","4/8号线","3","2","2","39879","700"
"1555","武汉","洪山","光谷软件园","清江山水","整租","普通住宅","1室1厅1卫","15","简单装修","朝南",\N,"低层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","5628","1300"
"1556","武汉","洪山","光谷软件园","锦绣龙城(F区)","整租","普通住宅","1室1厅1卫","30","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","22554","1100"
"1557","武汉","洪山","光谷软件园","中建康城(东区)","整租","其他","1室1厅1卫","20","简单装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","93149","1100"
"1558","武汉","洪山","光谷东","碧桂园生态城观澜","整租","普通住宅","1室0厅1卫","32","精装修","朝南",\N,"中层(共12层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","0","80318","1180"
"1559","武汉","洪山","光谷软件园","光谷坐标城","整租","其他","1室1厅1卫","6","简单装修","朝南",\N,"中层(共35层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","62615","1100"
"1560","武汉","洪山","关山","金地太阳城","整租","普通住宅","1室1厅1卫","20","简单装修","朝南",\N,"低层(共12层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","58029","1000"
"1561","武汉","洪山","光谷软件园","融科天域","整租","普通住宅","3室2厅1卫","75","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","2","41525","3300"
"1562","武汉","洪山","光谷软件园","曙光星城B区","整租","普通住宅","1室1厅1卫","35","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","79659","1500"
"1563","武汉","洪山","欢乐谷","东湖庭园","整租","普通住宅","1室1厅1卫","28","精装修","朝南",\N,"中层(共32层)","1","1","1","1","1","1","1","1","1","1","4号线","1","1","1","59034","800"
"1564","武汉","洪山","光谷软件园","清江山水","整租","普通住宅","2室2厅1卫","15","精装修","朝南",\N,"高层(共35层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2","93912","2600"
"1565","武汉","洪山","关西","金地中心城(东区)","整租","普通住宅","1室1厅1卫","30","精装修","朝南",\N,"低层(共20层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","66094","1600"
"1566","武汉","洪山","光谷软件园","江南家园","整租","普通住宅","2室2厅1卫","50","精装修","朝南",\N,"中层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2","24080","2400"
"1567","武汉","洪山","欢乐谷","东湖庭园","整租","普通住宅","1室1厅1卫","25","精装修","朝南",\N,"低层(共12层)","1","1","1","1","1","1","1","1","1","1","4号线","1","1","1","3876","999"
"1568","武汉","洪山","光谷软件园","中建大公馆","整租","其他","1室1厅1卫","10","简单装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","82297","1000"
"1569","武汉","洪山","关西","金地雄楚一号(商住楼)","整租","普通住宅","1室1厅1卫","30","精装修","朝南",\N,"高层(共19层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","77281","1500"
"1570","武汉","洪山","光谷广场","曙光星城A区","整租","普通住宅","1室1厅1卫","30","精装修","朝南",\N,"高层(共40层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","1989","1200"
"1571","武汉","洪山","光谷软件园","南湖时尚城","整租","普通住宅","1室1厅1卫","30","精装修","朝南",\N,"中层(共32层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","34200","1200"
"1572","武汉","洪山","光谷东","联投驿园","整租","普通住宅","2室2厅2卫","20","简单装修","朝南",\N,"低层(共25层)","1","1","1","1","1","1","1","1","1","1","11号线","2","2","2","97311","1850"
"1573","武汉","洪山","光谷东","绿地国际理想城(五期)","整租","普通住宅","3室2厅2卫","72","精装修","朝南",\N,"中层(共29层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2","80867","1800"
"1574","武汉","洪山","光谷东","中海光谷东麓","整租","普通住宅","3室2厅1卫","70","精装修","朝南",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1","11号线","3","1","2","92875","2000"
"1575","武汉","洪山","光谷东","亿达云山湖","整租","普通住宅","1室1厅1卫","30","精装修","朝南",\N,"高层(共11层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","26193","1000"
"1576","武汉","洪山","光谷软件园","金地格林东郡","整租","其他","1室1厅1卫","20","简单装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","63077","1400"
"1577","武汉","洪山","新南湖","红旗欣居C区","整租","普通住宅","2室2厅1卫","60","精装修","朝南",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2","16790","1600"
"1578","武汉","洪山","光谷软件园","光谷坐标城","整租","其他","3室2厅1卫","108.9","简单装修","朝南",\N,"中层(共8层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","2","49188","3200"
"1579","武汉","洪山","珞狮南路","揽胜公园","整租","其他","1室0厅1卫","28","精装修","朝南",\N,"中层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","0","24752","800"
"1580","武汉","江岸","竹叶山花桥","百胜家想时代","整租","普通住宅","3室2厅2卫","70","精装修","朝南",\N,"低层(共18层)","1","1","1","1","1","1","1","1","1","1","6/8号线","3","2","2","69179","2100"
"1581","武汉","洪山","光谷软件园","东林外庐","整租","其他","1室1厅1卫","19","简单装修","朝南",\N,"低层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","83669","1300"
"1582","武汉","蔡甸","蔡甸城区","青澳都市尚巢","整租","普通住宅","3室1厅2卫","42.4","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","0","1","3号线","3","2","1","24473","1280"
"1583","武汉","洪山","光谷广场","阳光在线(南区)","整租","其他","1室1厅1卫","10","简单装修","朝南",\N,"低层(共7层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1","38114","900"
"1584","武汉","武昌","丁字桥","百瑞景中央生活区(东二区东区)","整租","平房","1室1厅1卫","20","简单装修","朝南",\N,"共1层","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1","27675","1000"
"1585","武汉","洪山","关西","金地天悦(一期)","整租","其他","1室0厅1卫","10","简单装修","朝南",\N,"中层(共35层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","0","7728","1250"
"1586","武汉","武昌","丁字桥","百瑞景中央生活区(一期)","整租","平房","1室1厅1卫","20","简单装修","朝南",\N,"共1层","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","3424","1000"
"1587","武汉","洪山","欢乐谷","铁机新居","整租","普通住宅","4室2厅2卫","14","精装修","南北",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","2","50391","2700"
